"TimeCreated","Id","LevelDisplayName","Message"
"27/07/2025 9:04:09 pm","7002","Information","User Logoff Notification for Customer Experience Improvement Program"
"27/07/2025 7:19:20 pm","7040","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start."
"27/07/2025 7:17:07 pm","7040","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start."
"27/07/2025 5:55:32 pm","1","Information","The system time has changed to ?2025?-?07?-?27T09:55:32.991149100Z from ?2025?-?07?-?27T09:55:32.990710200Z.
Time Delta: 0 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume4\Windows\System32\svchost.exe' (PID 19448).

RTC time: ?2025?-?07?-?27T17:55:32.991149100Z
Current time zone bias: -480
RTC time is in UTC: false
System time was based on RTC time: false"
"27/07/2025 5:55:32 pm","24","Information","The time zone information was refreshed with exit reason 0. Current time zone bias is -480."
"27/07/2025 5:55:32 pm","1","Information","The system time has changed to ?2025?-?07?-?27T09:55:32.988915900Z from ?2025?-?07?-?27T09:55:32.988750600Z.
Time Delta: 0 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume4\Windows\System32\svchost.exe' (PID 19448).

RTC time: ?2025?-?07?-?27T17:55:32.988915900Z
Current time zone bias: -480
RTC time is in UTC: false
System time was based on RTC time: false"
"27/07/2025 5:55:32 pm","24","Information","The time zone information was refreshed with exit reason 0. Current time zone bias is -480."
"27/07/2025 5:55:32 pm","35","Information","The time service is now synchronizing the system time with the time source time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->20.189.79.72:123) with reference id 1213185300. Current local stratum number is 4."
"27/07/2025 5:55:32 pm","1","Information","The system time has changed to ?2025?-?07?-?27T09:55:32.986511400Z from ?2025?-?07?-?27T09:55:35.968677400Z.
Time Delta: -2982 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume4\Windows\System32\svchost.exe' (PID 19448).

RTC time: ?2025?-?07?-?27T17:55:32.986511400Z
Current time zone bias: -480
RTC time is in UTC: false
System time was based on RTC time: false"
"27/07/2025 5:55:32 pm","24","Information","The time zone information was refreshed with exit reason 0. Current time zone bias is -480."
"27/07/2025 5:55:35 pm","37","Information","The time provider NtpClient is currently receiving valid time data from time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->20.189.79.72:123)."
"27/07/2025 2:50:41 pm","1796","Error","The Secure Boot update failed to update a Secure Boot variable with error Secure Boot is not enabled on this machine.. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931"
"27/07/2025 2:50:41 pm","1796","Error","The Secure Boot update failed to update a Secure Boot variable with error Secure Boot is not enabled on this machine.. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931"
"27/07/2025 12:00:00 pm","6013","Information","The system uptime is 162872 seconds."
"27/07/2025 9:59:02 am","20","Error","Installation Failure: Windows failed to install the following update with error 0x80073D02: 9NMPJ99VJBWV-Microsoft.YourPhone."
"27/07/2025 9:59:01 am","43","Information","Installation Started: Windows has started installing the following update: 9NMPJ99VJBWV-Microsoft.YourPhone"
"27/07/2025 9:59:01 am","98","Information","Volume ?? (\Device\HarddiskVolumeShadowCopy3) is healthy.  No action is needed."
"27/07/2025 9:58:48 am","16","Information","The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.YourPhone_1.25061.51.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages."
"27/07/2025 9:58:43 am","44","Information","Windows Update started downloading an update."
"27/07/2025 9:58:40 am","44","Information","Windows Update started downloading an update."
"27/07/2025 9:58:38 am","44","Information","Windows Update started downloading an update."
"27/07/2025 9:58:38 am","44","Information","Windows Update started downloading an update."
"27/07/2025 9:58:38 am","44","Information","Windows Update started downloading an update."
"27/07/2025 9:58:37 am","44","Information","Windows Update started downloading an update."
"27/07/2025 9:58:36 am","44","Information","Windows Update started downloading an update."
"27/07/2025 9:58:36 am","44","Information","Windows Update started downloading an update."
"27/07/2025 9:58:35 am","44","Information","Windows Update started downloading an update."
"27/07/2025 9:58:35 am","44","Information","Windows Update started downloading an update."
"27/07/2025 9:58:34 am","44","Information","Windows Update started downloading an update."
"27/07/2025 9:58:33 am","44","Information","Windows Update started downloading an update."
"27/07/2025 9:58:33 am","44","Information","Windows Update started downloading an update."
"27/07/2025 9:58:31 am","44","Information","Windows Update started downloading an update."
"27/07/2025 9:58:31 am","44","Information","Windows Update started downloading an update."
"27/07/2025 9:58:29 am","44","Information","Windows Update started downloading an update."
"27/07/2025 9:58:29 am","44","Information","Windows Update started downloading an update."
"27/07/2025 9:58:26 am","44","Information","Windows Update started downloading an update."
"27/07/2025 9:58:26 am","44","Information","Windows Update started downloading an update."
"27/07/2025 9:58:26 am","44","Information","Windows Update started downloading an update."
"27/07/2025 9:58:23 am","44","Information","Windows Update started downloading an update."
"27/07/2025 9:58:23 am","44","Information","Windows Update started downloading an update."
"27/07/2025 9:58:10 am","44","Information","Windows Update started downloading an update."
"27/07/2025 9:58:10 am","44","Information","Windows Update started downloading an update."
"27/07/2025 9:58:10 am","44","Information","Windows Update started downloading an update."
"27/07/2025 9:49:54 am","158","Information","The time provider 'VMICTimeProvider' has indicated that the current hardware and operating environment is not supported and has stopped. This behavior is expected for VMICTimeProvider on non-HyperV-guest environments. This may be the expected behavior for the current provider in the current operating environment as well."
"27/07/2025 9:32:50 am","158","Information","The time provider 'VMICTimeProvider' has indicated that the current hardware and operating environment is not supported and has stopped. This behavior is expected for VMICTimeProvider on non-HyperV-guest environments. This may be the expected behavior for the current provider in the current operating environment as well."
"27/07/2025 9:18:57 am","10016","Warning","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user GALANT\Trinity SID (S-1-5-21-482037123-2649378654-2062196287-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"27/07/2025 9:16:57 am","1038","Information","Pre-attestation health checks confirm that the device is expected to pass attestation.
 Please see C:\WINDOWS\Logs\MeasuredBoot\0000000030-0000000004.json for detailed information on what checks were made."
"27/07/2025 9:16:57 am","1041","Information","Pre-attestation health check detailed information: {""Version"":1,""HealthStatus"":""Attestable"",""Required"":[{""Field"":""TpmPresent"",""Value"":true,""DesiredValue"":true},{""Field"":""TpmMeetsMinimumVersion"",""Value"":true,""DesiredValue"":true},{""Field"":""TpmIsResponsive"",""Value"":true,""DesiredValue"":true},{""Field"":""EkCertIsAvailable"",""Value"":true,""DesiredValue"":true},{""Field"":""TcgLogFound"",""Value"":true,""DesiredValue"":true}],""Expected"":[{""Field"":""PcrsMatchTcgLog"",""Value"":true,""DesiredValue"":true}],""Informational"":[{""Field"":""SecureBootEnabled"",""ValueFromComputer"":false,""ValueFromTcgLog"":false,""DesiredValue"":true,""TcgValueIsVerifiable"":true},{""Field"":""VirtualSecureMemory"",""ValueFromComputer"":false,""ValueFromTcgLog"":false,""DesiredValue"":true,""TcgValueIsVerifiable"":true},{""Field"":""SecureCorePCCompliant"",""ValueFromComputer"":false,""ValueFromTcgLog"":false,""DesiredValue"":true,""TcgValueIsVerifiable"":true}]}"
"27/07/2025 9:16:53 am","10016","Warning","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user GALANT\Trinity SID (S-1-5-21-482037123-2649378654-2062196287-1001) from address LocalHost (Using LRPC) running in the application container MicrosoftWindows.Client.WebExperience_525.15301.20.0_x64__cw5n1h2txyewy SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"27/07/2025 9:15:46 am","158","Information","The time provider 'VMICTimeProvider' has indicated that the current hardware and operating environment is not supported and has stopped. This behavior is expected for VMICTimeProvider on non-HyperV-guest environments. This may be the expected behavior for the current provider in the current operating environment as well."
"27/07/2025 9:15:46 am","7001","Information","User Logon Notification for Customer Experience Improvement Program"
"27/07/2025 9:15:33 am","32","Information","Intel(R) Ethernet Connection (10) I219-V
 Network link has been established at 1Gbps full duplex.
"
"27/07/2025 9:15:31 am","1","Information","The system has returned from a low power state.

Sleep Time: ?2025?-?07?-?27T01:15:07.677674800Z
Wake Time: ?2025?-?07?-?27T01:15:30.896476800Z

Wake Source: Unknown"
"27/07/2025 9:15:31 am","566","Information","The system session has transitioned from 38 to 40.

Reason Unknown 

BootId: 22"
"27/07/2025 9:15:30 am","7031","Error","The Mullvad VPN Service service terminated unexpectedly.  It has done this 1 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."
"27/07/2025 9:15:30 am","7024","Error","The Mullvad VPN Service service terminated with the following service-specific error: 
Incorrect function."
"27/07/2025 9:15:30 am","566","Information","The system session has transitioned from 37 to 38.

Reason SxTransition 

BootId: 22"
"27/07/2025 9:15:30 am","32","Information","The bootmgr spent 0 ms waiting for user input."
"27/07/2025 9:15:30 am","18","Information","There are 0x1 boot options on this system."
"27/07/2025 9:15:30 am","247","Information","Unable to load Pluton-Windows firmware. StatusCode: STATUS_SUCCESS, Reason: Failed to apply firmware."
"27/07/2025 9:15:30 am","27","Information","The boot type was 0x1."
"27/07/2025 9:15:30 am","25","Information","The boot menu policy was 0x1."
"27/07/2025 9:15:30 am","30","Information","The firmware reported boot metrics."
"27/07/2025 9:15:29 am","1","Information","The system time has changed to ?2025?-?07?-?27T01:15:29.500000000Z from ?2025?-?07?-?27T01:15:10.450190400Z.
Time Delta: 19049 ms

Change Reason: System time synchronized with the hardware clock.
Process: '' (PID 4).

RTC time: ?2025?-?07?-?27T09:15:29.500000000Z
Current time zone bias: -480
RTC time is in UTC: false
System time was based on RTC time: false"
"27/07/2025 9:15:10 am","107","Information","The system has resumed from sleep."
"27/07/2025 9:15:07 am","42","Information","The system is entering sleep.

Sleep Reason: Application API"
"27/07/2025 9:15:07 am","566","Information","The system session has transitioned from 36 to 37.

Reason InputHid 

BootId: 22"
"27/07/2025 9:15:07 am","187","Information","User-mode process attempted to change the system state by calling SetSuspendState or SetSystemPowerState APIs."
"27/07/2025 9:15:07 am","7002","Information","User Logoff Notification for Customer Experience Improvement Program"
"27/07/2025 9:15:06 am","100","Warning","Process C:\Windows\explorer.exe is delaying system shutdown after 5015 milliseconds."
"27/07/2025 9:15:00 am","566","Information","The system session has transitioned from 34 to 36.

Reason InputHid 

BootId: 22"
"27/07/2025 9:07:57 am","566","Information","The system session has transitioned from 33 to 34.

Reason SessionUnlock 

BootId: 22"
"27/07/2025 9:07:26 am","44","Information","Windows Update started downloading an update."
"27/07/2025 9:07:10 am","44","Information","Windows Update started downloading an update."
"27/07/2025 9:07:05 am","44","Information","Windows Update started downloading an update."
"27/07/2025 9:07:05 am","44","Information","Windows Update started downloading an update."
"27/07/2025 9:06:47 am","158","Information","The time provider 'VMICTimeProvider' has indicated that the current hardware and operating environment is not supported and has stopped. This behavior is expected for VMICTimeProvider on non-HyperV-guest environments. This may be the expected behavior for the current provider in the current operating environment as well."
"27/07/2025 8:52:35 am","10016","Warning","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user GALANT\Trinity SID (S-1-5-21-482037123-2649378654-2062196287-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"27/07/2025 8:51:50 am","566","Information","The system session has transitioned from 31 to 33.

Reason InputHid 

BootId: 22"
"27/07/2025 8:51:18 am","1","Information","File System Filter 'WinSetupMon' (Version 10.0, ?2105?-?10?-?12T16:18:03.000000000Z) unloaded successfully."
"27/07/2025 8:49:55 am","566","Information","The system session has transitioned from 30 to 31.

Reason SessionUnlock 

BootId: 22"
"27/07/2025 8:49:27 am","37","Information","The time provider NtpClient is currently receiving valid time data from time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->20.189.79.72:123)."
"27/07/2025 8:49:27 am","158","Information","The time provider 'VMICTimeProvider' has indicated that the current hardware and operating environment is not supported and has stopped. This behavior is expected for VMICTimeProvider on non-HyperV-guest environments. This may be the expected behavior for the current provider in the current operating environment as well."
"27/07/2025 8:43:42 am","7040","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start."
"27/07/2025 8:41:13 am","7040","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start."
"27/07/2025 8:40:09 am","10016","Warning","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user GALANT\Trinity SID (S-1-5-21-482037123-2649378654-2062196287-1001) from address LocalHost (Using LRPC) running in the application container MicrosoftWindows.Client.WebExperience_525.15301.20.0_x64__cw5n1h2txyewy SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"27/07/2025 8:39:04 am","7001","Information","User Logon Notification for Customer Experience Improvement Program"
"27/07/2025 8:39:03 am","44","Information","Windows Update started downloading an update."
"27/07/2025 8:39:03 am","44","Information","Windows Update started downloading an update."
"27/07/2025 8:39:00 am","44","Information","Windows Update started downloading an update."
"27/07/2025 8:39:00 am","1796","Error","The Secure Boot update failed to update a Secure Boot variable with error Secure Boot is not enabled on this machine.. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931"
"27/07/2025 8:39:00 am","1796","Error","The Secure Boot update failed to update a Secure Boot variable with error Secure Boot is not enabled on this machine.. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931"
"27/07/2025 8:38:58 am","32","Information","Intel(R) Ethernet Connection (10) I219-V
 Network link has been established at 1Gbps full duplex.
"
"27/07/2025 8:38:56 am","1","Information","The system has returned from a low power state.

Sleep Time: ?2025?-?07?-?26T17:59:04.612925900Z
Wake Time: ?2025?-?07?-?27T00:38:56.007387200Z

Wake Source: Unknown"
"27/07/2025 8:38:56 am","566","Information","The system session has transitioned from 28 to 30.

Reason Unknown 

BootId: 22"
"27/07/2025 8:38:56 am","7031","Error","The Mullvad VPN Service service terminated unexpectedly.  It has done this 1 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."
"27/07/2025 8:38:56 am","7024","Error","The Mullvad VPN Service service terminated with the following service-specific error: 
Incorrect function."
"27/07/2025 8:38:55 am","566","Information","The system session has transitioned from 27 to 28.

Reason SxTransition 

BootId: 22"
"27/07/2025 8:38:55 am","32","Information","The bootmgr spent 0 ms waiting for user input."
"27/07/2025 8:38:55 am","18","Information","There are 0x1 boot options on this system."
"27/07/2025 8:38:55 am","247","Information","Unable to load Pluton-Windows firmware. StatusCode: STATUS_SUCCESS, Reason: Failed to apply firmware."
"27/07/2025 8:38:55 am","27","Information","The boot type was 0x1."
"27/07/2025 8:38:55 am","25","Information","The boot menu policy was 0x1."
"27/07/2025 8:38:55 am","30","Information","The firmware reported boot metrics."
"27/07/2025 8:38:55 am","1038","Information","Pre-attestation health checks confirm that the device is expected to pass attestation.
 Please see C:\WINDOWS\Logs\MeasuredBoot\0000000030-0000000003.json for detailed information on what checks were made."
"27/07/2025 8:38:55 am","1041","Information","Pre-attestation health check detailed information: {""Version"":1,""HealthStatus"":""Attestable"",""Required"":[{""Field"":""TpmPresent"",""Value"":true,""DesiredValue"":true},{""Field"":""TpmMeetsMinimumVersion"",""Value"":true,""DesiredValue"":true},{""Field"":""TpmIsResponsive"",""Value"":true,""DesiredValue"":true},{""Field"":""EkCertIsAvailable"",""Value"":true,""DesiredValue"":true},{""Field"":""TcgLogFound"",""Value"":true,""DesiredValue"":true}],""Expected"":[{""Field"":""PcrsMatchTcgLog"",""Value"":true,""DesiredValue"":true}],""Informational"":[{""Field"":""SecureBootEnabled"",""ValueFromComputer"":false,""ValueFromTcgLog"":false,""DesiredValue"":true,""TcgValueIsVerifiable"":true},{""Field"":""VirtualSecureMemory"",""ValueFromComputer"":false,""ValueFromTcgLog"":false,""DesiredValue"":true,""TcgValueIsVerifiable"":true},{""Field"":""SecureCorePCCompliant"",""ValueFromComputer"":false,""ValueFromTcgLog"":false,""DesiredValue"":true,""TcgValueIsVerifiable"":true}]}"
"27/07/2025 8:38:54 am","1","Information","The system time has changed to ?2025?-?07?-?27T00:38:54.500000000Z from ?2025?-?07?-?26T17:59:10.075472400Z.
Time Delta: 23984424 ms

Change Reason: System time synchronized with the hardware clock.
Process: '' (PID 4).

RTC time: ?2025?-?07?-?27T08:38:54.500000000Z
Current time zone bias: -480
RTC time is in UTC: false
System time was based on RTC time: false"
"27/07/2025 1:59:10 am","107","Information","The system has resumed from sleep."
"27/07/2025 1:59:04 am","42","Information","The system is entering sleep.

Sleep Reason: Application API"
"27/07/2025 1:59:04 am","566","Information","The system session has transitioned from 26 to 27.

Reason Unknown 

BootId: 22"
"27/07/2025 1:59:04 am","187","Information","User-mode process attempted to change the system state by calling SetSuspendState or SetSystemPowerState APIs."
"27/07/2025 1:59:04 am","7002","Information","User Logoff Notification for Customer Experience Improvement Program"
"27/07/2025 1:59:03 am","100","Warning","Process C:\Windows\explorer.exe is delaying system shutdown after 5016 milliseconds."
"27/07/2025 1:29:30 am","98","Information","Volume E: (\Device\HarddiskVolume7) is healthy.  No action is needed."
"27/07/2025 12:24:59 am","7040","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start."
"27/07/2025 12:22:51 am","7040","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start."
"26/07/2025 11:25:33 pm","7040","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start."
"26/07/2025 11:23:28 pm","7040","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start."
"26/07/2025 10:02:29 pm","7040","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start."
"26/07/2025 10:00:24 pm","7040","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start."
"26/07/2025 9:54:43 pm","44","Information","Windows Update started downloading an update."
"26/07/2025 9:54:43 pm","44","Information","Windows Update started downloading an update."
"26/07/2025 9:54:42 pm","44","Information","Windows Update started downloading an update."
"26/07/2025 9:54:41 pm","44","Information","Windows Update started downloading an update."
"26/07/2025 9:54:40 pm","44","Information","Windows Update started downloading an update."
"26/07/2025 9:54:40 pm","44","Information","Windows Update started downloading an update."
"26/07/2025 9:54:40 pm","44","Information","Windows Update started downloading an update."
"26/07/2025 9:54:39 pm","44","Information","Windows Update started downloading an update."
"26/07/2025 9:54:38 pm","44","Information","Windows Update started downloading an update."
"26/07/2025 9:54:38 pm","44","Information","Windows Update started downloading an update."
"26/07/2025 9:54:37 pm","44","Information","Windows Update started downloading an update."
"26/07/2025 9:54:37 pm","44","Information","Windows Update started downloading an update."
"26/07/2025 9:54:35 pm","44","Information","Windows Update started downloading an update."
"26/07/2025 9:54:30 pm","44","Information","Windows Update started downloading an update."
"26/07/2025 9:54:30 pm","44","Information","Windows Update started downloading an update."
"26/07/2025 9:54:28 pm","44","Information","Windows Update started downloading an update."
"26/07/2025 9:54:28 pm","44","Information","Windows Update started downloading an update."
"26/07/2025 9:54:25 pm","44","Information","Windows Update started downloading an update."
"26/07/2025 9:54:25 pm","44","Information","Windows Update started downloading an update."
"26/07/2025 9:54:23 pm","44","Information","Windows Update started downloading an update."
"26/07/2025 9:54:23 pm","44","Information","Windows Update started downloading an update."
"26/07/2025 9:54:23 pm","44","Information","Windows Update started downloading an update."
"26/07/2025 9:54:10 pm","44","Information","Windows Update started downloading an update."
"26/07/2025 9:54:10 pm","44","Information","Windows Update started downloading an update."
"26/07/2025 9:54:10 pm","44","Information","Windows Update started downloading an update."
"26/07/2025 7:25:11 pm","7040","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start."
"26/07/2025 7:22:51 pm","7040","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start."
"26/07/2025 3:37:54 pm","16","Information","The access history in hive \??\C:\Users\Trinity\AppData\Local\Packages\Microsoft.Paint_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages."
"26/07/2025 3:37:54 pm","16","Information","The access history in hive \??\C:\ProgramData\Packages\Microsoft.Paint_8wekyb3d8bbwe\S-1-5-21-482037123-2649378654-2062196287-1001\SystemAppData\Helium\Cache\623e57a6ca680338_COM15.dat was cleared updating 1 keys and creating 1 modified pages."
"26/07/2025 2:57:09 pm","4266","Warning","A request to allocate an ephemeral port number from the global UDP port space has failed due to all such ports being in use."
"26/07/2025 2:50:41 pm","1796","Error","The Secure Boot update failed to update a Secure Boot variable with error Secure Boot is not enabled on this machine.. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931"
"26/07/2025 2:50:41 pm","1796","Error","The Secure Boot update failed to update a Secure Boot variable with error Secure Boot is not enabled on this machine.. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931"
"26/07/2025 12:00:00 pm","6013","Information","The system uptime is 76472 seconds."
"26/07/2025 9:56:18 am","16","Information","The access history in hive \??\C:\ProgramData\Packages\Clipchamp.Clipchamp_yxz26nhyzhsrt\S-1-5-21-482037123-2649378654-2062196287-1001\SystemAppData\Helium\Cache\2b405c76c27e763b_COM15.dat was cleared updating 1 keys and creating 1 modified pages."
"26/07/2025 9:37:25 am","44","Information","Windows Update started downloading an update."
"26/07/2025 9:37:25 am","44","Information","Windows Update started downloading an update."
"26/07/2025 9:37:24 am","44","Information","Windows Update started downloading an update."
"26/07/2025 9:37:23 am","44","Information","Windows Update started downloading an update."
"26/07/2025 9:37:23 am","44","Information","Windows Update started downloading an update."
"26/07/2025 9:37:22 am","44","Information","Windows Update started downloading an update."
"26/07/2025 9:37:21 am","44","Information","Windows Update started downloading an update."
"26/07/2025 9:37:21 am","44","Information","Windows Update started downloading an update."
"26/07/2025 9:37:20 am","44","Information","Windows Update started downloading an update."
"26/07/2025 9:37:20 am","44","Information","Windows Update started downloading an update."
"26/07/2025 9:37:19 am","44","Information","Windows Update started downloading an update."
"26/07/2025 9:37:19 am","44","Information","Windows Update started downloading an update."
"26/07/2025 9:37:17 am","44","Information","Windows Update started downloading an update."
"26/07/2025 9:37:16 am","44","Information","Windows Update started downloading an update."
"26/07/2025 9:37:16 am","44","Information","Windows Update started downloading an update."
"26/07/2025 9:37:13 am","44","Information","Windows Update started downloading an update."
"26/07/2025 9:37:13 am","44","Information","Windows Update started downloading an update."
"26/07/2025 9:37:13 am","44","Information","Windows Update started downloading an update."
"26/07/2025 9:37:13 am","44","Information","Windows Update started downloading an update."
"26/07/2025 9:37:01 am","44","Information","Windows Update started downloading an update."
"26/07/2025 9:37:01 am","44","Information","Windows Update started downloading an update."
"26/07/2025 9:36:58 am","44","Information","Windows Update started downloading an update."
"26/07/2025 9:36:57 am","44","Information","Windows Update started downloading an update."
"26/07/2025 9:36:57 am","44","Information","Windows Update started downloading an update."
"26/07/2025 9:36:57 am","44","Information","Windows Update started downloading an update."
"26/07/2025 9:27:24 am","10016","Warning","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user GALANT\Trinity SID (S-1-5-21-482037123-2649378654-2062196287-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"26/07/2025 9:26:34 am","7040","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start."
"26/07/2025 9:22:51 am","7040","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start."
"26/07/2025 9:21:07 am","10016","Warning","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user GALANT\Trinity SID (S-1-5-21-482037123-2649378654-2062196287-1001) from address LocalHost (Using LRPC) running in the application container MicrosoftWindows.Client.WebExperience_525.15301.20.0_x64__cw5n1h2txyewy SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"26/07/2025 9:20:01 am","7001","Information","User Logon Notification for Customer Experience Improvement Program"
"26/07/2025 9:18:39 am","1038","Information","Pre-attestation health checks confirm that the device is expected to pass attestation.
 Please see C:\WINDOWS\Logs\MeasuredBoot\0000000030-0000000002.json for detailed information on what checks were made."
"26/07/2025 9:18:39 am","1041","Information","Pre-attestation health check detailed information: {""Version"":1,""HealthStatus"":""Attestable"",""Required"":[{""Field"":""TpmPresent"",""Value"":true,""DesiredValue"":true},{""Field"":""TpmMeetsMinimumVersion"",""Value"":true,""DesiredValue"":true},{""Field"":""TpmIsResponsive"",""Value"":true,""DesiredValue"":true},{""Field"":""EkCertIsAvailable"",""Value"":true,""DesiredValue"":true},{""Field"":""TcgLogFound"",""Value"":true,""DesiredValue"":true}],""Expected"":[{""Field"":""PcrsMatchTcgLog"",""Value"":true,""DesiredValue"":true}],""Informational"":[{""Field"":""SecureBootEnabled"",""ValueFromComputer"":false,""ValueFromTcgLog"":false,""DesiredValue"":true,""TcgValueIsVerifiable"":true},{""Field"":""VirtualSecureMemory"",""ValueFromComputer"":false,""ValueFromTcgLog"":false,""DesiredValue"":true,""TcgValueIsVerifiable"":true},{""Field"":""SecureCorePCCompliant"",""ValueFromComputer"":false,""ValueFromTcgLog"":false,""DesiredValue"":true,""TcgValueIsVerifiable"":true}]}"
"26/07/2025 9:18:37 am","32","Information","Intel(R) Ethernet Connection (10) I219-V
 Network link has been established at 1Gbps full duplex.
"
"26/07/2025 9:18:35 am","1","Information","The system has returned from a low power state.

Sleep Time: ?2025?-?07?-?25T13:47:21.420637800Z
Wake Time: ?2025?-?07?-?26T01:18:34.866330900Z

Wake Source: Unknown"
"26/07/2025 9:18:34 am","566","Information","The system session has transitioned from 24 to 26.

Reason Unknown 

BootId: 22"
"26/07/2025 9:18:34 am","7031","Error","The Mullvad VPN Service service terminated unexpectedly.  It has done this 1 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."
"26/07/2025 9:18:34 am","7024","Error","The Mullvad VPN Service service terminated with the following service-specific error: 
Incorrect function."
"26/07/2025 9:18:34 am","566","Information","The system session has transitioned from 23 to 24.

Reason SxTransition 

BootId: 22"
"26/07/2025 9:18:34 am","32","Information","The bootmgr spent 0 ms waiting for user input."
"26/07/2025 9:18:34 am","18","Information","There are 0x1 boot options on this system."
"26/07/2025 9:18:34 am","247","Information","Unable to load Pluton-Windows firmware. StatusCode: STATUS_SUCCESS, Reason: Failed to apply firmware."
"26/07/2025 9:18:34 am","27","Information","The boot type was 0x1."
"26/07/2025 9:18:34 am","25","Information","The boot menu policy was 0x1."
"26/07/2025 9:18:34 am","30","Information","The firmware reported boot metrics."
"26/07/2025 9:18:34 am","1796","Error","The Secure Boot update failed to update a Secure Boot variable with error Secure Boot is not enabled on this machine.. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931"
"26/07/2025 9:18:34 am","1796","Error","The Secure Boot update failed to update a Secure Boot variable with error Secure Boot is not enabled on this machine.. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931"
"26/07/2025 9:18:33 am","1","Information","The system time has changed to ?2025?-?07?-?26T01:18:33.500000000Z from ?2025?-?07?-?25T13:47:24.419304100Z.
Time Delta: 41469080 ms

Change Reason: System time synchronized with the hardware clock.
Process: '' (PID 4).

RTC time: ?2025?-?07?-?26T09:18:33.500000000Z
Current time zone bias: -480
RTC time is in UTC: false
System time was based on RTC time: false"
"25/07/2025 9:47:24 pm","107","Information","The system has resumed from sleep."
